resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
203.0,11.0,15.0,10.0,20.0,19.0,15.0,15,15.0,0.0,67.0,+1:09.488,5550362.0,66.0,18.0,1:39.941,211.408,1.0
204.0,11.0,16.0,10.0,21.0,20.0,16.0,16,16.0,0.0,67.0,+1:24.093,5564967.0,67.0,20.0,1:39.622,210.546,1.0
205.0,11.0,17.0,11.0,16.0,14.0,17.0,17,17.0,0.0,66.0,,,56.0,16.0,1:39.528,212.097,11.0
206.0,11.0,18.0,11.0,17.0,18.0,,R,18.0,0.0,50.0,,,30.0,19.0,1:38.874,211.145,4.0
207.0,11.0,20.0,9.0,10.0,8.0,,R,19.0,0.0,40.0,,,20.0,14.0,1:39.992,213.278,5.0
208.0,11.0,21.0,7.0,12.0,11.0,,R,20.0,0.0,35.0,,,24.0,7.0,1:40.111,214.652,22.0
209.0,11.0,22.0,1.0,23.0,2.0,1.0,1,1.0,10.0,70.0,37:27.1,5847067.0,19.0,7.0,1:38.990,192.917,1.0
210.0,11.0,67.0,7.0,12.0,5.0,2.0,2,2.0,8.0,70.0,11.061,5858128.0,42.0,6.0,1:41.042,193.111,1.0
211.0,11.0,69.0,6.0,1.0,6.0,3.0,3,3.0,6.0,70.0,16.856,5863923.0,61.0,1.0,1:40.590,194.243,1.0
212.0,11.0,153.0,4.0,5.0,7.0,4.0,4,4.0,5.0,70.0,21.614,5868681.0,47.0,8.0,1:40.935,192.823,1.0
213.0,11.0,154.0,1.0,22.0,1.0,5.0,5,5.0,4.0,70.0,23.048,5870115.0,15.0,3.0,1:39.428,193.533,1.0
214.0,12.0,2.0,4.0,6.0,10.0,6.0,6,6.0,3.0,70.0,32.298,5879365.0,64.0,4.0,1:47.371,193.428,1.0
215.0,12.0,3.0,7.0,11.0,9.0,7.0,7,7.0,2.0,70.0,36.449,5883516.0,65.0,5.0,1:47.766,193.189,1.0
216.0,12.0,4.0,2.0,4.0,4.0,8.0,8,8.0,1.0,70.0,48.321,5895388.0,70.0,9.0,1:48.634,192.475,1.0
217.0,12.0,5.0,9.0,10.0,8.0,9.0,9,9.0,0.0,70.0,58.834,5905901.0,67.0,10.0,1:48.348,192.043,1.0
218.0,12.0,6.0,2.0,3.0,15.0,10.0,10,10.0,0.0,70.0,+1:07.709,5914776.0,67.0,11.0,1:48.205,191.908,1.0
219.0,12.0,8.0,9.0,9.0,13.0,11.0,11,11.0,0.0,70.0,+1:10.407,5917474.0,67.0,16.0,1:47.674,190.634,1.0
220.0,12.0,9.0,11.0,16.0,12.0,12.0,12,12.0,0.0,69.0,,,63.0,13.0,1:47.664,191.409,11.0
221.0,12.0,10.0,3.0,8.0,16.0,13.0,13,13.0,0.0,69.0,,,67.0,18.0,1:47.736,189.319,11.0
222.0,12.0,15.0,3.0,7.0,14.0,14.0,14,14.0,0.0,69.0,,,57.0,12.0,1:50.029,191.409,11.0
223.0,12.0,16.0,10.0,21.0,18.0,15.0,15,15.0,0.0,69.0,,,68.0,15.0,1:47.859,190.844,11.0
224.0,12.0,17.0,11.0,17.0,17.0,16.0,16,16.0,0.0,68.0,,,65.0,14.0,1:47.783,191.319,12.0
225.0,12.0,20.0,6.0,2.0,3.0,17.0,17,17.0,0.0,67.0,,,16.0,2.0,1:47.263,193.861,5.0
226.0,12.0,21.0,5.0,14.0,19.0,18.0,18,18.0,0.0,67.0,,,29.0,17.0,1:47.737,189.516,13.0
227.0,12.0,22.0,10.0,20.0,20.0,,R,19.0,0.0,62.0,,,29.0,19.0,1:48.257,188.542,23.0
228.0,12.0,67.0,5.0,15.0,11.0,,R,20.0,0.0,22.0,,,17.0,20.0,1:47.763,187.262,25.0
229.0,12.0,69.0,6.0,2.0,1.0,1.0,1,1.0,10.0,57.0,35:32.3,5732339.0,36.0,1.0,1:49.803,197.637,1.0
230.0,13.0,1.0,1.0,22.0,2.0,2.0,2,2.0,8.0,57.0,5.611,5737950.0,16.0,2.0,1:24.802,197.285,1.0
231.0,13.0,2.0,2.0,4.0,3.0,3.0,3,3.0,6.0,57.0,37.353,5769692.0,38.0,4.0,1:25.488,196.399,1.0
232.0,13.0,3.0,1.0,23.0,5.0,4.0,4,4.0,5.0,57.0,39.703,5772042.0,19.0,3.0,1:25.901,196.831,1.0
233.0,13.0,4.0,7.0,11.0,7.0,5.0,5,5.0,4.0,57.0,50.684,5783023.0,37.0,12.0,1:25.199,195.755,1.0
234.0,13.0,5.0,5.0,15.0,6.0,6.0,6,6.0,3.0,57.0,52.625,5784964.0,36.0,6.0,1:25.109,196.093,1.0
235.0,13.0,6.0,7.0,12.0,13.0,7.0,7,7.0,2.0,57.0,+1:07.990,5800329.0,54.0,8.0,1:25.976,195.995,1.0
236.0,13.0,8.0,3.0,7.0,9.0,8.0,8,8.0,1.0,57.0,+1:11.457,5803796.0,35.0,10.0,1:24.761,195.912,1.0
237.0,13.0,9.0,2.0,3.0,8.0,9.0,9,9.0,0.0,57.0,+1:22.177,5814516.0,57.0,7.0,1:27.819,196.013,1.0
238.0,13.0,10.0,5.0,14.0,10.0,10.0,10,10.0,0.0,57.0,+1:29.794,5822133.0,35.0,11.0,1:25.751,195.79,1.0
239.0,13.0,15.0,4.0,6.0,15.0,11.0,11,11.0,0.0,57.0,+1:32.717,5825056.0,29.0,9.0,1:25.700,195.977,1.0
240.0,13.0,16.0,9.0,10.0,14.0,12.0,12,12.0,0.0,56.0,,,27.0,14.0,1:24.739,194.57,11.0
241.0,13.0,17.0,11.0,16.0,16.0,13.0,13,13.0,0.0,56.0,,,21.0,18.0,1:25.564,193.606,11.0
242.0,13.0,18.0,10.0,21.0,18.0,14.0,14,14.0,0.0,56.0,,,54.0,15.0,1:24.935,194.397,11.0
243.0,13.0,20.0,3.0,8.0,11.0,15.0,15,15.0,0.0,56.0,,,56.0,13.0,1:25.194,195.469,11.0
244.0,13.0,21.0,11.0,17.0,19.0,16.0,16,16.0,0.0,56.0,,,56.0,16.0,1:25.498,193.933,11.0
245.0,13.0,22.0,9.0,9.0,17.0,17.0,17,17.0,0.0,56.0,,,13.0,19.0,1:24.967,193.194,11.0
246.0,13.0,24.0,6.0,1.0,4.0,,R,18.0,0.0,45.0,,,34.0,5.0,1:26.041,196.214,5.0
247.0,13.0,67.0,10.0,20.0,20.0,,R,19.0,0.0,41.0,,,28.0,17.0,1:27.846,193.802,3.0
248.0,13.0,154.0,4.0,5.0,12.0,,R,20.0,0.0,0.0,,,,,1:25.609,,4.0
249.0,14.0,1.0,6.0,2.0,2.0,1.0,1,1.0,10.0,44.0,22:59.4,4979394.0,26.0,3.0,1:48.345,232.987,1.0
250.0,14.0,2.0,2.0,3.0,5.0,2.0,2,2.0,8.0,44.0,9.383,4988777.0,36.0,7.0,1:51.346,231.182,1.0
251.0,14.0,3.0,1.0,22.0,1.0,3.0,3,3.0,6.0,44.0,10.539,4989933.0,20.0,2.0,1:48.352,233.175,1.0
252.0,14.0,4.0,4.0,5.0,6.0,4.0,4,4.0,5.0,44.0,14.478,4993872.0,25.0,9.0,1:48.240,230.82,1.0
253.0,14.0,5.0,5.0,15.0,10.0,5.0,5,5.0,4.0,44.0,14.576,4993970.0,16.0,8.0,1:49.283,231.142,1.0
254.0,14.0,6.0,2.0,4.0,8.0,6.0,6,6.0,3.0,44.0,15.037,4994431.0,36.0,5.0,1:49.371,231.399,1.0
255.0,14.0,8.0,5.0,14.0,9.0,7.0,7,7.0,2.0,44.0,16.735,4996129.0,31.0,6.0,1:48.391,231.32,1.0
256.0,14.0,9.0,9.0,10.0,7.0,8.0,8,8.0,1.0,44.0,42.776,5022170.0,34.0,10.0,1:48.847,230.236,1.0
257.0,14.0,10.0,7.0,12.0,13.0,9.0,9,9.0,0.0,44.0,+1:07.045,5046439.0,37.0,12.0,1:48.396,228.691,1.0
258.0,14.0,15.0,1.0,23.0,3.0,10.0,10,10.0,0.0,43.0,,,35.0,4.0,1:48.816,232.985,6.0
259.0,14.0,16.0,9.0,9.0,14.0,11.0,11,11.0,0.0,43.0,,,19.0,11.0,1:52.623,228.853,11.0
260.0,14.0,17.0,3.0,7.0,15.0,12.0,12,12.0,0.0,43.0,,,32.0,15.0,1:49.319,227.862,11.0
261.0,14.0,18.0,10.0,20.0,18.0,13.0,13,13.0,0.0,43.0,,,27.0,13.0,1:48.369,228.211,11.0
262.0,14.0,20.0,3.0,8.0,19.0,14.0,14,14.0,0.0,43.0,,,35.0,17.0,1:48.398,227.218,11.0
263.0,14.0,21.0,11.0,16.0,17.0,15.0,15,15.0,0.0,43.0,,,19.0,16.0,1:49.417,227.832,11.0
264.0,14.0,22.0,7.0,11.0,11.0,16.0,16,16.0,0.0,43.0,,,32.0,14.0,1:48.598,228.095,11.0
265.0,14.0,24.0,10.0,21.0,20.0,17.0,17,17.0,0.0,43.0,,,17.0,19.0,1:49.852,225.731,11.0
266.0,14.0,67.0,6.0,1.0,4.0,18.0,18,18.0,0.0,42.0,,,24.0,1.0,1:50.636,233.618,20.0
267.0,14.0,153.0,11.0,17.0,16.0,,R,19.0,0.0,19.0,,,10.0,20.0,1:52.483,224.983,6.0
268.0,14.0,154.0,4.0,6.0,12.0,,R,20.0,0.0,13.0,,,12.0,18.0,1:57.192,226.915,20.0
269.0,15.0,1.0,5.0,15.0,1.0,1.0,1,1.0,10.0,53.0,26:47.5,5207494.0,53.0,14.0,1:33.259,230.414,1.0
270.0,15.0,2.0,1.0,23.0,2.0,2.0,2,2.0,8.0,53.0,12.512,5220006.0,53.0,13.0,1:33.600,230.95,1.0
271.0,15.0,3.0,2.0,4.0,11.0,3.0,3,3.0,6.0,53.0,20.471,5227965.0,52.0,12.0,1:33.595,230.955,1.0
272.0,15.0,4.0,4.0,5.0,8.0,4.0,4,4.0,5.0,53.0,23.903,5231397.0,51.0,9.0,1:33.946,231.82,1.0
273.0,15.0,5.0,2.0,3.0,10.0,5.0,5,5.0,4.0,53.0,27.748,5235242.0,53.0,6.0,1:33.801,232.217,1.0
274.0,15.0,6.0,6.0,2.0,6.0,6.0,6,6.0,3.0,53.0,28.816,5236310.0,52.0,4.0,1:34.783,232.505,1.0
275.0,15.0,8.0,1.0,22.0,15.0,7.0,7,7.0,2.0,53.0,29.912,5237406.0,52.0,5.0,1:32.999,232.44,1.0
276.0,15.0,9.0,9.0,10.0,3.0,8.0,8,8.0,1.0,53.0,32.048,5239542.0,52.0,3.0,1:33.334,232.544,1.0
277.0,15.0,15.0,6.0,1.0,14.0,9.0,9,9.0,0.0,53.0,39.468,5246962.0,53.0,1.0,1:33.152,236.859,1.0
278.0,15.0,16.0,4.0,6.0,17.0,10.0,10,10.0,0.0,53.0,54.445,5261939.0,53.0,16.0,1:33.668,229.38,1.0
279.0,15.0,17.0,7.0,12.0,9.0,11.0,11,11.0,0.0,53.0,58.888,5266382.0,53.0,8.0,1:32.569,231.853,1.0
280.0,15.0,18.0,3.0,8.0,18.0,12.0,12,12.0,0.0,53.0,+1:02.015,5269509.0,53.0,11.0,1:33.251,231.167,1.0
281.0,15.0,20.0,7.0,11.0,7.0,13.0,13,13.0,0.0,53.0,+1:05.954,5273448.0,52.0,15.0,1:32.572,229.544,1.0
282.0,15.0,21.0,3.0,7.0,5.0,14.0,14,14.0,0.0,53.0,+1:08.635,5276129.0,53.0,10.0,1:33.479,231.671,1.0
283.0,15.0,22.0,11.0,16.0,19.0,15.0,15,15.0,0.0,53.0,+1:13.370,5280864.0,52.0,7.0,1:33.910,232.166,1.0
284.0,15.0,24.0,9.0,9.0,13.0,16.0,16,16.0,0.0,52.0,,,49.0,17.0,1:34.294,225.557,11.0
285.0,15.0,67.0,11.0,17.0,16.0,17.0,17,17.0,0.0,52.0,,,42.0,19.0,1:35.392,222.053,11.0
286.0,15.0,153.0,5.0,14.0,4.0,18.0,18,18.0,0.0,52.0,,,52.0,2.0,1:34.049,233.646,11.0
287.0,15.0,154.0,10.0,20.0,20.0,19.0,19,19.0,0.0,51.0,,,51.0,18.0,1:34.643,223.146,12.0
288.0,16.0,1.0,10.0,21.0,12.0,,R,20.0,0.0,11.0,,,6.0,20.0,1:14.345,214.326,3.0
289.0,16.0,2.0,4.0,5.0,15.0,1.0,1,1.0,10.0,61.0,57:16.3,7036304.0,55.0,3.0,1:14.988,172.464,1.0
290.0,16.0,3.0,3.0,7.0,8.0,2.0,2,2.0,8.0,61.0,2.957,7039261.0,39.0,5.0,1:14.370,171.352,1.0
291.0,16.0,5.0,1.0,22.0,2.0,3.0,3,3.0,6.0,61.0,5.917,7042221.0,14.0,4.0,1:14.303,171.969,1.0
292.0,16.0,6.0,7.0,12.0,7.0,4.0,4,4.0,5.0,61.0,8.155,7044459.0,50.0,8.0,1:15.073,170.408,1.0
293.0,16.0,8.0,5.0,15.0,6.0,5.0,5,5.0,4.0,61.0,10.268,7046572.0,13.0,9.0,1:14.558,170.047,1.0
294.0,16.0,9.0,2.0,3.0,9.0,6.0,6,6.0,3.0,61.0,11.101,7047405.0,14.0,11.0,1:14.155,169.992,1.0
295.0,16.0,17.0,9.0,9.0,14.0,7.0,7,7.0,2.0,61.0,16.387,7052691.0,41.0,13.0,1:13.733,169.587,1.0
296.0,16.0,18.0,3.0,8.0,10.0,8.0,8,8.0,1.0,61.0,18.489,7054793.0,13.0,10.0,1:14.353,170.022,1.0
297.0,16.0,20.0,11.0,16.0,12.0,9.0,9,9.0,0.0,61.0,19.885,7056189.0,61.0,15.0,1:13.890,168.7,1.0
298.0,16.0,21.0,1.0,23.0,5.0,10.0,10,10.0,0.0,61.0,26.902,7063206.0,14.0,12.0,1:14.931,169.943,1.0
299.0,16.0,22.0,2.0,4.0,4.0,11.0,11,11.0,0.0,61.0,27.975,7064279.0,14.0,6.0,1:13.950,170.639,1.0
300.0,16.0,24.0,5.0,14.0,17.0,12.0,12,12.0,0.0,61.0,29.432,7065736.0,29.0,14.0,1:14.990,169.181,1.0
301.0,16.0,67.0,6.0,2.0,1.0,13.0,13,13.0,0.0,61.0,35.17,7071474.0,13.0,2.0,1:14.563,172.482,1.0
302.0,16.0,153.0,10.0,21.0,20.0,14.0,14,14.0,0.0,61.0,43.571,7079875.0,28.0,16.0,1:14.861,167.195,1.0
303.0,16.0,154.0,6.0,1.0,3.0,15.0,15,15.0,0.0,57.0,,,14.0,1.0,1:14.789,172.74,3.0
304.0,16.0,155.0,7.0,11.0,11.0,,R,16.0,0.0,50.0,,,32.0,7.0,1:14.676,170.523,9.0
305.0,17.0,1.0,10.0,20.0,19.0,,R,17.0,0.0,49.0,,,38.0,18.0,1:40.367,166.936,3.0
306.0,17.0,2.0,9.0,10.0,13.0,,R,18.0,0.0,29.0,,,13.0,17.0,1:40.672,167.069,7.0
307.0,17.0,3.0,11.0,17.0,18.0,,R,19.0,0.0,14.0,,,13.0,19.0,1:40.997,165.348,26.0
308.0,17.0,4.0,4.0,6.0,16.0,,R,20.0,0.0,13.0,,,13.0,20.0,1:40.757,165.154,3.0
309.0,17.0,5.0,4.0,5.0,4.0,1.0,1,1.0,10.0,67.0,30:21.9,5421892.0,41.0,3.0,1:41.316,207.668,1.0
310.0,17.0,6.0,2.0,4.0,6.0,2.0,2,2.0,8.0,67.0,5.283,5427175.0,16.0,7.0,1:40.754,207.168,1.0
311.0,17.0,8.0,6.0,1.0,2.0,3.0,3,3.0,6.0,67.0,6.4,5428292.0,66.0,2.0,1:40.843,207.947,1.0
312.0,17.0,9.0,4.0,6.0,12.0,4.0,4,4.0,5.0,67.0,20.57,5442462.0,54.0,4.0,1:40.924,207.411,1.0
313.0,17.0,15.0,7.0,11.0,7.0,5.0,5,5.0,4.0,67.0,23.767,5445659.0,18.0,9.0,1:40.723,206.564,1.0
314.0,17.0,16.0,5.0,15.0,9.0,6.0,6,6.0,3.0,67.0,39.207,5461099.0,21.0,12.0,1:40.904,206.322,1.0
315.0,17.0,17.0,6.0,2.0,5.0,7.0,7,7.0,2.0,67.0,46.158,5468050.0,55.0,1.0,1:40.571,209.456,1.0
316.0,17.0,18.0,9.0,10.0,13.0,8.0,8,8.0,1.0,67.0,50.811,5472703.0,30.0,13.0,1:40.642,205.798,1.0
317.0,17.0,20.0,2.0,3.0,16.0,9.0,9,9.0,0.0,67.0,54.12,5476012.0,67.0,8.0,1:40.279,206.727,1.0
318.0,17.0,21.0,5.0,14.0,10.0,10.0,10,10.0,0.0,67.0,59.085,5480977.0,49.0,6.0,1:41.132,207.246,1.0
319.0,17.0,22.0,3.0,7.0,15.0,11.0,11,11.0,0.0,67.0,+1:02.096,5483988.0,66.0,10.0,1:40.449,206.545,1.0
320.0,17.0,24.0,1.0,22.0,1.0,12.0,12,12.0,0.0,67.0,+1:18.900,5500792.0,65.0,11.0,1:41.277,206.47,1.0
321.0,17.0,67.0,11.0,17.0,17.0,13.0,13,13.0,0.0,66.0,,,66.0,16.0,1:40.326,203.869,11.0
322.0,17.0,153.0,11.0,16.0,18.0,14.0,14,14.0,0.0,66.0,,,66.0,17.0,1:43.318,203.178,11.0
323.0,17.0,154.0,3.0,8.0,14.0,15.0,15,15.0,0.0,66.0,,,32.0,15.0,1:42.274,204.404,11.0
324.0,17.0,155.0,10.0,21.0,20.0,,R,16.0,0.0,21.0,,,20.0,19.0,1:40.779,201.365,6.0
325.0,18.0,1.0,1.0,23.0,3.0,,R,17.0,0.0,16.0,,,12.0,5.0,1:27.452,207.257,5.0
326.0,18.0,2.0,10.0,20.0,19.0,,R,18.0,0.0,8.0,,,6.0,18.0,1:27.739,202.327,27.0
327.0,18.0,3.0,7.0,12.0,8.0,,R,19.0,0.0,6.0,,,4.0,14.0,1:28.090,204.685,28.0
328.0,18.0,4.0,9.0,9.0,11.0,,R,20.0,0.0,0.0,,,,,1:28.603,,4.0
329.0,18.0,5.0,1.0,22.0,1.0,1.0,1,1.0,10.0,56.0,31:57.4,5517403.0,13.0,1.0,1:27.418,203.722,1.0
330.0,18.0,6.0,6.0,2.0,3.0,2.0,2,2.0,8.0,56.0,14.925,5532328.0,36.0,4.0,1:29.639,203.161,1.0
331.0,18.0,7.0,6.0,1.0,2.0,3.0,3,3.0,6.0,56.0,16.445,5533848.0,14.0,2.0,1:29.534,203.389,1.0
332.0,18.0,8.0,4.0,5.0,4.0,4.0,4,4.0,5.0,56.0,18.37,5535773.0,56.0,5.0,1:27.903,203.018,1.0
333.0,18.0,9.0,2.0,3.0,9.0,5.0,5,5.0,4.0,56.0,28.923,5546326.0,56.0,3.0,1:28.753,203.357,1.0
334.0,18.0,10.0,2.0,4.0,11.0,6.0,6,6.0,3.0,56.0,33.219,5550622.0,56.0,7.0,1:29.558,202.61,1.0
335.0,18.0,11.0,7.0,12.0,12.0,7.0,7,7.0,2.0,56.0,41.722,5559125.0,56.0,6.0,1:30.892,202.876,1.0
336.0,18.0,12.0,4.0,6.0,10.0,8.0,8,8.0,1.0,56.0,56.645,5574048.0,56.0,8.0,1:31.384,202.313,1.0
337.0,18.0,13.0,5.0,15.0,6.0,9.0,9,9.0,0.0,56.0,+1:04.339,5581742.0,55.0,9.0,1:28.175,201.863,1.0
338.0,18.0,14.0,9.0,9.0,15.0,10.0,10,10.0,0.0,56.0,+1:14.842,5592245.0,27.0,14.0,1:29.502,200.746,1.0
339.0,18.0,15.0,11.0,17.0,13.0,11.0,11,11.0,0.0,56.0,+1:25.061,5602464.0,56.0,16.0,1:29.310,200.558,1.0
340.0,18.0,16.0,3.0,8.0,17.0,12.0,12,12.0,0.0,56.0,+1:30.847,5608250.0,54.0,17.0,1:32.021,200.202,1.0
341.0,18.0,22.0,5.0,14.0,8.0,13.0,13,13.0,0.0,56.0,+1:31.457,5608860.0,36.0,12.0,1:28.736,201.366,1.0
342.0,19.0,1.0,9.0,10.0,16.0,14.0,14,14.0,0.0,56.0,+1:32.422,5609825.0,10.0,13.0,1:35.462,200.896,1.0
343.0,19.0,2.0,3.0,7.0,14.0,15.0,15,15.0,0.0,55.0,,,38.0,10.0,1:35.366,201.793,11.0
344.0,19.0,3.0,11.0,16.0,18.0,16.0,16,16.0,0.0,55.0,,,54.0,15.0,1:36.782,200.705,11.0
345.0,19.0,4.0,10.0,21.0,20.0,17.0,17,17.0,0.0,55.0,,,54.0,18.0,1:36.288,199.483,11.0
346.0,19.0,5.0,1.0,23.0,5.0,,R,18.0,0.0,49.0,,,32.0,11.0,1:35.922,201.677,9.0
347.0,19.0,6.0,10.0,20.0,19.0,,R,19.0,0.0,13.0,,,13.0,19.0,1:37.711,196.86,5.0
348.0,19.0,8.0,7.0,11.0,7.0,,R,20.0,0.0,2.0,,,2.0,20.0,1:35.405,122.945,4.0
349.0,19.0,9.0,6.0,2.0,1.0,1.0,1,1.0,10.0,71.0,34:11.4,5651435.0,36.0,1.0,1:35.921,210.377,1.0
350.0,19.0,10.0,4.0,5.0,6.0,2.0,2,2.0,8.0,71.0,13.298,5664733.0,39.0,8.0,2:50.790,208.98,1.0
351.0,19.0,11.0,6.0,1.0,3.0,3.0,3,3.0,6.0,71.0,16.235,5667670.0,59.0,3.0,1:38.504,209.296,1.0
352.0,19.0,12.0,5.0,15.0,7.0,4.0,4,4.0,5.0,71.0,38.011,5689446.0,25.0,7.0,1:36.956,209.022,1.0
353.0,19.0,13.0,1.0,22.0,4.0,5.0,5,5.0,4.0,71.0,38.907,5690342.0,31.0,4.0,1:35.914,209.177,1.0
354.0,19.0,14.0,7.0,12.0,10.0,6.0,6,6.0,3.0,71.0,44.368,5695803.0,32.0,2.0,1:36.206,209.465,1.0
355.0,19.0,15.0,1.0,23.0,5.0,7.0,7,7.0,2.0,71.0,55.074,5706509.0,36.0,6.0,1:36.068,209.042,1.0
356.0,19.0,16.0,7.0,11.0,2.0,8.0,8,8.0,1.0,71.0,+1:08.433,5719868.0,40.0,5.0,1:40.330,209.155,1.0
357.0,19.0,17.0,9.0,10.0,12.0,9.0,9,9.0,0.0,71.0,+1:19.666,5731101.0,40.0,14.0,1:36.696,206.741,1.0
358.0,19.0,18.0,2.0,3.0,8.0,10.0,10,10.0,0.0,70.0,,,41.0,10.0,1:35.715,207.796,11.0
359.0,19.0,19.0,2.0,4.0,13.0,11.0,11,11.0,0.0,70.0,,,61.0,9.0,1:38.171,208.57,11.0
360.0,19.0,20.0,3.0,7.0,18.0,12.0,12,12.0,0.0,70.0,,,35.0,12.0,1:36.870,207.014,11.0
361.0,19.0,21.0,11.0,16.0,17.0,13.0,13,13.0,0.0,70.0,,,59.0,11.0,1:36.962,207.498,11.0
362.0,19.0,22.0,5.0,14.0,9.0,14.0,14,14.0,0.0,70.0,,,57.0,13.0,1:36.693,206.967,11.0
363.0,20.0,1.0,11.0,17.0,15.0,15.0,15,15.0,0.0,70.0,,,35.0,16.0,1:35.520,205.696,11.0
364.0,20.0,2.0,10.0,20.0,20.0,16.0,16,16.0,0.0,69.0,,,60.0,17.0,1:33.565,204.721,12.0
365.0,20.0,3.0,3.0,8.0,16.0,17.0,17,17.0,0.0,69.0,,,50.0,18.0,1:34.072,204.473,12.0
366.0,20.0,4.0,10.0,21.0,19.0,18.0,18,18.0,0.0,69.0,,,36.0,15.0,1:35.194,206.249,12.0
367.0,20.0,5.0,4.0,6.0,11.0,,R,19.0,0.0,0.0,,,,,1:33.193,,3.0
368.0,20.0,6.0,9.0,9.0,14.0,,R,20.0,0.0,0.0,,,,,1:35.433,,4.0
369.0,20.0,7.0,6.0,6.0,1.0,1.0,1,1.0,10.0,58.0,25:28.8,5128770.0,41.0,1.0,1:35.333,223.978,1.0
370.0,20.0,8.0,1.0,1.0,2.0,2.0,2,2.0,8.0,58.0,7.242,5136012.0,20.0,2.0,1:33.709,221.178,1.0
371.0,20.0,9.0,1.0,2.0,4.0,3.0,3,3.0,6.0,58.0,18.595,5147365.0,20.0,3.0,1:33.775,221.083,1.0
372.0,20.0,10.0,2.0,9.0,3.0,4.0,4,4.0,5.0,58.0,38.763,5167533.0,37.0,6.0,1:34.807,220.137,1.0
373.0,20.0,11.0,4.0,3.0,6.0,5.0,5,5.0,4.0,58.0,+1:06.469,5195239.0,18.0,7.0,1:35.891,219.707,1.0
374.0,20.0,12.0,6.0,5.0,22.0,6.0,6,6.0,3.0,58.0,+1:06.805,5195575.0,28.0,8.0,1:35.129,219.323,1.0
375.0,20.0,13.0,3.0,16.0,12.0,7.0,7,7.0,2.0,57.0,,,40.0,5.0,1:33.600,220.14,11.0
376.0,20.0,14.0,7.0,11.0,9.0,8.0,8,8.0,1.0,57.0,,,42.0,12.0,1:35.351,217.444,11.0
377.0,20.0,15.0,7.0,12.0,8.0,9.0,9,9.0,0.0,57.0,,,45.0,13.0,1:34.204,216.857,11.0
378.0,20.0,16.0,4.0,4.0,13.0,10.0,10,10.0,0.0,57.0,,,44.0,10.0,1:35.442,217.951,11.0
379.0,20.0,17.0,11.0,8.0,16.0,11.0,11,11.0,0.0,57.0,,,17.0,14.0,1:34.305,216.699,11.0
380.0,20.0,18.0,8.0,22.0,10.0,12.0,12,12.0,0.0,57.0,,,20.0,18.0,1:36.125,215.746,11.0
381.0,20.0,19.0,9.0,15.0,7.0,13.0,13,13.0,0.0,57.0,,,21.0,9.0,1:35.324,218.178,11.0
382.0,20.0,21.0,5.0,18.0,19.0,14.0,14,14.0,0.0,57.0,,,44.0,15.0,1:35.057,216.247,11.0
383.0,20.0,22.0,11.0,7.0,14.0,15.0,15,15.0,0.0,57.0,,,42.0,17.0,1:34.855,215.991,11.0
384.0,21.0,1.0,8.0,23.0,11.0,16.0,16,16.0,0.0,56.0,,,41.0,19.0,1:22.017,215.742,12.0
385.0,21.0,2.0,12.0,20.0,20.0,17.0,17,17.0,0.0,56.0,,,40.0,20.0,1:22.519,215.26,12.0
386.0,21.0,3.0,3.0,17.0,15.0,,R,18.0,0.0,48.0,,,24.0,16.0,1:23.319,216.196,4.0
387.0,21.0,4.0,9.0,14.0,18.0,,R,19.0,0.0,48.0,,,44.0,11.0,1:22.683,217.668,4.0
388.0,21.0,5.0,2.0,10.0,5.0,,R,20.0,0.0,36.0,,,19.0,4.0,1:22.453,220.341,6.0
389.0,21.0,6.0,5.0,19.0,17.0,,R,21.0,0.0,28.0,,,22.0,21.0,1:23.549,214.616,29.0
390.0,21.0,7.0,12.0,21.0,21.0,,R,22.0,0.0,10.0,,,9.0,22.0,1:27.449,210.022,3.0
391.0,21.0,8.0,1.0,1.0,2.0,1.0,1,1.0,10.0,56.0,32:14.9,5534930.0,42.0,2.0,1:21.670,206.014,1.0
392.0,21.0,9.0,1.0,2.0,4.0,2.0,2,2.0,8.0,56.0,17.557,5552487.0,22.0,1.0,1:22.106,206.355,1.0
393.0,21.0,10.0,6.0,6.0,3.0,3.0,3,3.0,6.0,56.0,18.339,5553269.0,40.0,4.0,1:23.007,205.237,1.0
394.0,21.0,11.0,2.0,9.0,5.0,4.0,4,4.0,5.0,56.0,33.777,5568707.0,55.0,5.0,1:24.617,204.838,1.0
395.0,21.0,12.0,6.0,5.0,1.0,5.0,5,5.0,4.0,56.0,36.705,5571635.0,42.0,3.0,1:25.444,205.298,1.0
396.0,21.0,13.0,4.0,3.0,12.0,6.0,6,6.0,3.0,56.0,+1:05.638,5600568.0,44.0,9.0,1:21.801,203.872,1.0
397.0,21.0,14.0,7.0,12.0,8.0,7.0,7,7.0,2.0,56.0,+1:10.132,5605062.0,40.0,10.0,1:22.842,203.587,1.0
398.0,21.0,15.0,4.0,4.0,11.0,8.0,8,8.0,1.0,56.0,+1:12.015,5606945.0,41.0,7.0,1:22.758,204.015,1.0
399.0,21.0,17.0,3.0,17.0,19.0,9.0,9,9.0,0.0,56.0,+1:29.924,5624854.0,19.0,8.0,1:22.564,203.903,1.0
